claim_id,policy_number,claim_number,sum_insured,product,agent,class_of_business,risk_type,loss_date,client_type,renewal_frequency,primary_cause,secondary_cause,branch,target
ID_9PUY76DSJUS3,pol000006243,claim0004412,5000.0,prod00005,ag00226,cob00009,rt00032,2018-07-15,ct0003,rf0002,pc0007,sc00022,br00002,0.0
ID_BO9HP8LB4TLY,pol000008550,claim0009403,7000.0,prod00005,ag00037,cob00009,rt00032,2018-03-20,ct0003,rf0001,pc0007,sc00023,br00001,3274.0
ID_6OMHCWOAQ3UX,pol000007786,claim0007419,3307972.0,prod00015,ag00226,cob00034,rt00023,2021-06-03,ct0001,rf0002,pc0007,sc00021,br00001,30600.0
ID_G2FYDRNPAG8E,pol000010132,claim0013862,0.0,prod00008,ag00068,cob00013,rt00050,2018-06-06,ct0001,rf0002,pc0012,sc00075,br00007,0.0
ID_GTGQWC0F4Q57,pol000005944,claim0003825,2539260.0,prod00015,ag00226,cob00034,rt00023,2020-07-23,ct0001,rf0003,pc0007,sc00023,br00002,87180.3
ID_9MOA9MWNAT8J,pol000008159,claim0008858,108000.0,prod00018,ag00226,cob00023,rt00027,2019-06-25,ct0001,rf0002,pc0017,sc00050,br00001,0.0
ID_T1CRHIZCKC2Y,pol000007930,claim0008253,0.0,prod00015,ag00083,cob00034,rt00024,2019-12-10,ct0001,rf0002,pc0007,sc00024,br00001,3000.0
ID_YM8MTTHLVD3K,pol000008757,claim0009661,15000.0,prod00005,ag00226,cob00009,rt00032,2018-09-06,ct0003,rf0001,pc0007,sc00026,br00001,5774.8
ID_TOC6GITK87KL,pol000005951,claim0002240,38000.0,prod00015,ag00037,cob00034,rt00023,2018-08-23,ct0001,rf0002,pc0007,sc00023,br00002,9347.39
ID_CVA23FB13MPQ,pol000008354,claim0009146,5000.0,prod00005,ag00037,cob00009,rt00032,2018-06-09,ct0003,rf0001,pc0007,sc00024,br00002,724.09
ID_OG01FK1SM2MD,pol000006026,claim0003526,12092913.0,prod00015,ag00037,cob00034,rt00023,2020-10-23,ct0001,rf0002,pc0007,sc00024,br00002,83270.0
ID_DKFSILS9IWLC,pol000005855,claim0001263,60000.0,prod00015,ag00037,cob00034,rt00023,2018-02-10,ct0001,rf0002,pc0007,sc00024,br00002,4559.22
ID_KT7HYYWC2B7V,pol000005989,claim0002888,30000.0,prod00015,ag00064,cob00034,rt00023,2018-04-05,ct0001,rf0002,pc0007,sc00023,br00002,6045.0
ID_KGFXJOUU4IP5,pol000006948,claim0005371,4000.0,prod00005,ag00037,cob00009,rt00032,2018-09-03,ct0003,rf0002,pc0007,sc00023,br00002,2705.0
ID_QDUV5IIS3UOV,pol000007555,claim0006374,225000.0,prod00027,ag00068,cob00031,rt00006,2020-02-28,ct0003,rf0001,pc0007,sc00024,br00001,158000.0
ID_YW5GJ1XQ58E9,pol000005960,claim0002433,100000.0,prod00015,ag00037,cob00034,rt00023,2019-03-25,ct0001,rf0002,pc0007,sc00023,br00002,54546.0
ID_5FN8FVFFBSR8,pol000005926,claim0001758,1719231.0,prod00015,ag00037,cob00034,rt00023,2019-12-24,ct0001,rf0003,pc0007,sc00022,br00002,0.0
ID_VIYYOJ18POE8,pol000007963,claim0008547,0.0,prod00015,ag00068,cob00034,rt00024,2019-12-14,ct0001,rf0001,pc0007,sc00024,br00001,0.0
ID_OVX0XU0V0CDW,pol000010171,claim0012099,15000.0,prod00027,ag00068,cob00031,rt00006,2019-04-27,ct0003,rf0001,pc0007,sc00023,br00007,12190.12
ID_47RA36FKQNQM,pol000009701,claim0011212,15000.0,prod00027,ag00037,cob00031,rt00006,2019-07-08,ct0001,rf0001,pc0007,sc00023,br00006,0.0
ID_ADJIVBAG05DJ,pol000005924,claim0001729,0.0,prod00015,ag00068,cob00034,rt00024,2018-03-21,ct0001,rf0001,pc0002,sc00003,br00002,757.35
ID_VZGTUXH9SXZC,,claim0005823,6000.0,prod00027,ag00226,cob00031,rt00006,2018-12-13,ct0003,rf0001,pc0007,sc00021,br00001,1936.48
ID_WC95U2IULE3Q,pol000006070,claim0003863,50000.0,prod00015,ag00037,cob00034,rt00023,2018-12-13,ct0001,rf0001,pc0007,sc00021,br00002,0.0
ID_NGS47LT0WIM6,pol000005879,claim0001392,1500000.0,prod00015,ag00068,cob00010,rt00024,2021-10-04,ct0001,rf0001,pc0015,sc00020,br00002,950000.0
ID_JCJ5EJHY1N5C,pol000009761,claim0011310,170800.0,prod00015,ag00064,cob00034,rt00023,2019-04-10,ct0001,rf0002,pc0007,sc00023,br00006,8398.31
ID_04VKXPNZKS3I,pol000007824,claim0007622,4000.0,prod00005,ag00064,cob00009,rt00032,2018-02-22,ct0003,rf0001,pc0007,sc00022,br00002,612.0
ID_EY7IM6D1ECQ3,pol000006813,claim0005209,11000.0,prod00005,ag00037,cob00009,rt00032,2018-07-28,ct0003,rf0002,pc0007,sc00024,br00002,402.96
ID_22BSBM8RBN81,pol000009628,claim0011070,800000.0,prod00015,ag00037,cob00034,rt00023,2020-05-28,ct0001,rf0002,pc0007,sc00024,br00005,61939.39
ID_VAV79MZ53LBV,pol000006075,claim0003877,0.0,prod00015,ag00068,cob00022,rt00025,2018-12-06,ct0001,rf0001,pc0007,sc00023,br00002,18.4
ID_587Q0VZFEYGG,pol000010539,claim0012810,0.0,prod00028,ag00068,cob00009,rt00033,2019-06-17,ct0003,rf0002,pc0007,sc00023,br00007,0.0
ID_JL87C05E0S3Z,pol000005854,claim0001258,0.0,prod00015,ag00068,cob00022,rt00025,2018-08-31,ct0001,rf0001,pc0007,sc00023,br00002,262.78
ID_J0X1XX7IZVG5,pol000005959,claim0002376,10350000.0,prod00015,ag00037,cob00034,rt00023,2020-09-21,ct0001,rf0003,pc0007,sc00031,br00002,56002.8
ID_OB8Z48DM3HIT,pol000008825,claim0009748,0.0,prod00028,ag00226,cob00009,rt00033,2018-01-10,ct0003,rf0001,pc0007,sc00023,br00001,240.0
ID_I1Z5BDKLDBBE,pol000005442,claim0000248,10000.0,prod00027,ag00226,cob00031,rt00006,2019-08-01,ct0003,rf0001,pc0007,sc00024,br00002,7161.53
ID_Y5ACRFBR7QYU,pol000005926,claim0002181,0.0,prod00015,ag00037,cob00022,rt00025,2018-07-21,ct0001,rf0002,pc0007,sc00021,br00002,127.92
ID_KYG67N083HKZ,pol000007844,claim0013125,50000.0,prod00015,ag00064,cob00034,rt00023,2019-04-22,ct0001,rf0001,pc0007,sc00023,br00001,4381.2
ID_ODV9ACRKR1ES,pol000010409,claim0012638,0.0,prod00028,ag00068,cob00009,rt00033,2018-08-17,ct0003,rf0002,pc0007,sc00021,br00007,212.0
ID_V9RX00L0HUN7,pol000006181,claim0004320,1058400.0,prod00018,ag00037,cob00023,rt00027,2019-04-23,ct0001,rf0002,pc0017,sc00061,br00002,22978.97
ID_4NZJKGFX1JM2,pol000006823,claim0005221,39000.0,prod00005,ag00037,cob00009,rt00032,2018-07-18,ct0003,rf0002,pc0007,sc00021,br00002,688.28
ID_0ESV43YPDAPX,pol000005959,claim0002356,92000.0,prod00015,ag00037,cob00034,rt00023,2019-05-18,ct0001,rf0003,pc0007,sc00021,br00002,2111.72
ID_7OCQ1VZ280RK,pol000006483,claim0004759,4000.0,prod00005,ag00226,cob00009,rt00032,2018-01-24,ct0003,rf0001,pc0007,sc00022,br00002,360.45
ID_S3BU1OIWVXQA,pol000006551,claim0004850,6500.0,prod00005,ag00068,cob00009,rt00032,2018-07-03,ct0003,rf0001,pc0002,sc00003,br00002,358.94
ID_KIM00XEC3J6T,pol000009002,claim0009978,6000.0,prod00005,ag00226,cob00009,rt00032,2018-06-14,ct0003,rf0001,pc0007,sc00024,br00001,5016.72
ID_GGF5M5JKJKXW,pol000007934,claim0008456,20000.0,prod00015,ag00226,cob00010,rt00024,2021-01-05,ct0001,rf0002,pc0007,sc00024,br00001,20000.0
ID_6NKP96BT2JDK,pol000008421,claim0009236,1200.0,prod00005,ag00226,cob00009,rt00032,2018-08-16,ct0001,rf0002,pc0007,sc00024,br00001,2187.3
ID_A33G28CQ5YKA,pol000006000,claim0002946,100000.0,prod00015,ag00037,cob00034,rt00023,2019-08-24,ct0001,rf0002,pc0007,sc00024,br00002,7217.32
ID_YRKJASHLF82M,pol000006026,claim0003457,13092913.0,prod00015,ag00037,cob00034,rt00023,2021-02-02,ct0001,rf0002,pc0007,sc00024,br00002,790684.68
ID_JZU0JBOJKS7T,pol000007096,claim0005713,1424186875.0,prod00002,ag00064,cob00004,rt00001,2021-04-25,ct0001,rf0002,pc0001,sc00008,br00001,313899.41
ID_YG856LSMRTPE,pol000005983,claim0002845,180000.0,prod00015,ag00068,cob00034,rt00023,2018-12-04,ct0001,rf0002,pc0007,sc00023,br00002,3136.05
ID_NKWELCU4BZDX,pol000008502,claim0009348,0.0,prod00028,ag00226,cob00009,rt00033,2018-02-16,ct0003,rf0002,pc0007,sc00023,br00001,0.0
ID_DOUFQ4FNEVPB,pol000006706,claim0005076,4000.0,prod00005,ag00226,cob00009,rt00032,2018-05-01,ct0003,rf0001,pc0007,sc00023,br00002,1190.25
ID_WFWDZP4OQZ3C,pol000007815,claim0013325,40000.0,prod00015,ag00226,cob00034,rt00023,2018-05-11,ct0001,rf0002,pc0007,sc00022,br00001,1340.32
ID_X45G6SM1BM9Q,pol000009410,claim0013597,5000.0,prod00002,ag00037,cob00003,rt00002,2018-03-20,ct0001,rf0002,pc0002,sc00004,br00005,660.6
ID_C0JSW99S50ZM,pol000006022,claim0004249,16000.0,prod00015,ag00037,cob00034,rt00023,2018-10-26,ct0001,rf0002,pc0007,sc00021,br00002,324.0
ID_I1R8YRJLSVLB,pol000006174,claim0004256,20987784.0,prod00018,ag00037,cob00023,rt00027,2019-12-04,ct0001,rf0005,pc0017,sc00061,br00002,1827.7
ID_W0R3DWJC701P,pol000007809,claim0007598,2000000.0,prod00015,ag00226,cob00034,rt00023,2021-04-22,ct0001,rf0002,pc0007,sc00021,br00001,25004.7
ID_7PVXIBAG28E9,pol000007125,claim0005783,684000000.0,prod00002,ag00037,cob00004,rt00001,2021-01-02,ct0001,rf0003,pc0003,sc00004,br00001,1329535.78
ID_TNRVJ0XXA7WG,pol000006054,claim0003816,42000.0,prod00015,ag00037,cob00034,rt00023,2019-01-14,ct0001,rf0002,pc0007,sc00021,br00002,408.82
ID_VH9KM8RZUZSY,pol000009619,claim0011053,8500.0,prod00005,ag00037,cob00009,rt00032,2018-09-18,ct0003,rf0001,pc0007,sc00004,br00005,2824.5
ID_3N9N8PRT3ARZ,pol000005905,claim0001561,1625000.0,prod00015,ag00068,cob00034,rt00023,2020-05-28,ct0001,rf0001,pc0007,sc00022,br00002,84500.0
ID_41J4SCICQXIB,pol000006006,claim0003024,180000.0,prod00015,ag00064,cob00034,rt00023,2019-07-09,ct0001,rf0002,pc0007,sc00023,br00002,4361.81
ID_INOLJINDR3TD,pol000007089,claim0005682,0.0,prod00036,ag00068,cob00036,rt00043,2020-05-05,ct0001,rf0001,pc0015,sc00020,br00004,594096.9
ID_R7GPP5ZXS24A,pol000010110,claim0011959,0.0,prod00008,ag00068,cob00013,rt00050,2018-04-16,ct0001,rf0002,pc0012,sc00034,br00007,5191.31
ID_PZ7X5J7S3ZS8,,claim0005988,3000.0,prod00027,ag00226,cob00010,rt00006,2019-03-26,ct0003,rf0001,pc0007,sc00024,br00001,3000.0
ID_J8Y74C0HP8V8,pol000007930,claim0008437,0.0,prod00015,ag00083,cob00034,rt00024,2019-08-13,ct0001,rf0002,pc0007,sc00024,br00001,0.0
ID_CTNU2E62KBU3,pol000009675,claim0011174,2000.0,prod00027,ag00037,cob00033,rt00006,2019-07-22,ct0001,rf0001,pc0009,sc00004,br00006,2000.0
ID_C220L0VGPZDZ,,claim0005925,3000.0,prod00027,ag00226,cob00010,rt00006,2019-03-09,ct0003,rf0004,pc0007,sc00024,br00001,3000.0
ID_838I0UCMHROZ,pol000007959,claim0008331,0.0,prod00015,ag00068,cob00034,rt00024,2020-09-19,ct0001,rf0001,pc0015,sc00020,br00001,20000.0
ID_I4F5XQBGCVZ1,pol000005944,claim0002009,6500000.0,prod00015,ag00226,cob00034,rt00023,2021-03-31,ct0001,rf0003,pc0007,sc00023,br00002,1427598.08
ID_PQ2Z7WVBMW39,pol000007812,claim0007535,25000.0,prod00015,ag00226,cob00034,rt00023,2018-01-05,ct0003,rf0001,pc0007,sc00023,br00001,1081.6
ID_NVCRQ11TWZIM,pol000007313,claim0006054,170000.0,prod00027,ag00226,cob00010,rt00006,2019-04-10,ct0001,rf0001,pc0007,sc00024,br00001,76451.0
ID_TC9KL5BDCQAB,pol000010698,claim0013041,6500.0,prod00005,ag00044,cob00009,rt00032,2018-08-28,ct0003,rf0002,pc0007,sc00025,br00009,413.33
ID_OC89661KAOGW,pol000008021,claim0013310,8497117.5,prod00015,ag00037,cob00034,rt00023,2021-05-23,ct0001,rf0001,pc0002,sc00045,br00001,0.0
ID_GBLFCWVECVC5,pol000008940,claim0009904,6000.0,prod00005,ag00226,cob00009,rt00032,2018-06-02,ct0003,rf0001,pc0007,sc00023,br00001,181.75
ID_0LVCM8FKS5RQ,pol000005942,claim0001968,0.0,prod00015,ag00064,cob00022,rt00025,2019-09-08,ct0001,rf0002,pc0007,sc00021,br00002,93.51
ID_V23IWD3PLKT1,pol000005362,claim0000089,0.0,prod00002,ag00037,cob00004,rt00001,2018-01-11,ct0001,rf0002,pc0003,sc00004,br00002,1600.0
ID_530LMS90FWUT,pol000005965,claim0002633,95000.0,prod00015,ag00037,cob00034,rt00023,2018-01-06,ct0001,rf0002,pc0002,sc00053,br00002,270.0
ID_HYI8F3ZUT6I8,pol000007970,claim0008634,244000.0,prod00015,ag00068,cob00010,rt00024,2021-02-03,ct0001,rf0001,pc0015,sc00020,br00001,28125.0
ID_FUV1F90987AK,pol000005872,claim0001374,110000.0,prod00015,ag00068,cob00034,rt00023,2018-04-12,ct0001,rf0001,pc0007,sc00029,br00002,17615.0
ID_UL0P63WT1KFE,pol000007838,claim0007734,10559750.0,prod00015,ag00037,cob00010,rt00023,2020-12-01,ct0001,rf0003,pc0007,sc00024,br00001,611525.55
ID_FXXYVAKQTA3C,pol000007844,claim0007910,0.0,prod00015,ag00064,cob00022,rt00025,2019-05-03,ct0001,rf0001,pc0007,sc00021,br00001,117.13
ID_321ZZP4GZZO9,pol000009073,claim0010068,10605.0,prod00005,ag00226,cob00009,rt00032,2018-06-12,ct0003,rf0001,pc0007,sc00023,br00001,590.0
ID_7QJG2KT79DYT,pol000006841,claim0005243,39500.0,prod00005,ag00068,cob00010,rt00032,2018-08-19,ct0003,rf0002,pc0007,sc00021,br00002,7209.72
ID_DQ060MSMPGCQ,pol000005359,claim0000079,20000.0,prod00002,ag00037,cob00001,rt00002,2018-02-25,ct0001,rf0002,pc0002,sc00003,br00002,1244.29
ID_5ZJ0KHI74IAJ,pol000007844,claim0008049,50000.0,prod00015,ag00064,cob00034,rt00023,2019-04-14,ct0001,rf0001,pc0007,sc00023,br00001,1227.77
ID_FKPVL628UUCO,pol000009917,claim0011558,7500.0,prod00005,ag00068,cob00009,rt00032,2018-10-30,ct0003,rf0001,pc0007,sc00023,br00006,4801.5
ID_O3LI0XVDZ1R6,pol000007723,claim0006829,9833124.0,prod00015,ag00021,cob00034,rt00023,2020-03-12,ct0001,rf0003,pc0007,sc00023,br00001,39018.17
ID_1RWFDPKVWN55,pol000006845,claim0005248,4500.0,prod00005,ag00037,cob00009,rt00032,2018-07-28,ct0003,rf0001,pc0007,sc00025,br00002,0.0
ID_FTCDP2VPVNF4,pol000010280,claim0012467,8000.0,prod00005,ag00068,cob00009,rt00032,2018-12-21,ct0003,rf0001,pc0007,sc00004,br00007,376.69
ID_LRIBRA2G79KW,pol000009037,claim0010027,14400.0,prod00005,ag00068,cob00009,rt00032,2018-09-20,ct0001,rf0001,pc0007,sc00021,br00001,7995.5
ID_YK417QESI996,pol000007993,claim0013285,244000.0,prod00015,ag00083,cob00010,rt00024,2021-04-07,ct0001,rf0002,pc0007,sc00024,br00001,244000.0
ID_1PCEXVUU6YH5,pol000005960,claim0002503,6605228.4,prod00015,ag00037,cob00034,rt00023,2021-04-22,ct0001,rf0003,pc0007,sc00023,br00002,0.0
ID_PRW77DOL603V,pol000007754,claim0007225,3013000.0,prod00015,ag00064,cob00010,rt00023,2021-03-01,ct0001,rf0005,pc0007,sc00024,br00001,187410.0
ID_V567351T16R6,pol000007136,claim0005808,2728500.0,prod00002,ag00037,cob00004,rt00001,2020-03-10,ct0001,rf0002,pc0001,sc00008,br00001,6441.21
ID_JCF4YW35MOQD,pol000010923,claim0013530,0.0,prod00028,ag00064,cob00009,rt00033,2018-04-16,ct0003,rf0001,pc0007,sc00022,br00001,100.0
ID_U7YEF87SDVKG,pol000009623,claim0011060,55000.0,prod00030,ag00037,cob00009,rt00038,2018-02-24,ct0001,rf0002,pc0015,sc00004,br00005,1280.55
ID_7PZ2Y6HL1EJO,pol000010729,claim0013079,357500.0,prod00027,ag00044,cob00031,rt00006,2020-10-06,ct0003,rf0001,pc0007,sc00024,br00009,106407.07
ID_TZ5Q7IUMXUV3,pol000007754,claim0007297,20000.0,prod00015,ag00064,cob00034,rt00023,2018-03-02,ct0001,rf0001,pc0002,sc00003,br00001,515.6
ID_7TKG9IJ131L4,pol000007244,claim0005949,20000.0,prod00027,ag00226,cob00031,rt00006,2018-12-14,ct0003,rf0001,pc0007,sc00021,br00001,1135.79
ID_TL4M4A78M4YG,pol000007320,claim0006066,15400.0,prod00027,ag00226,cob00031,rt00006,2019-08-27,ct0003,rf0004,pc0007,sc00023,br00001,9258.5
ID_Y4YUVD80UMQ2,pol000011109,claim0013973,10000.0,prod00027,ag00064,cob00031,rt00006,2019-04-19,ct0003,rf0002,pc0007,sc00021,br00006,0.0
ID_PJIGAS64XGY1,pol000010010,claim0011786,100000.0,prod00005,ag00068,cob00011,rt00035,2018-12-03,ct0001,rf0002,pc0007,sc00024,br00008,781.37
ID_AYXGI1IXVF5A,pol000005967,claim0002647,12256530.0,prod00015,ag00037,cob00034,rt00023,2020-12-22,ct0001,rf0005,pc0007,sc00021,br00002,139243.14
ID_BWQ4TR4EVVWP,pol000005857,claim0001306,41000.0,prod00015,ag00226,cob00010,rt00023,2018-10-26,ct0001,rf0001,pc0007,sc00021,br00002,6072.3
ID_LVB1S5OKQHEI,pol000005830,claim0001057,100000.0,prod00015,ag00037,cob00034,rt00023,2018-01-21,ct0001,rf0003,pc0002,sc00003,br00002,681.15
ID_ILUP9B2YR1UX,pol000006917,claim0005406,254580.0,prod00005,ag00226,cob00009,rt00032,2019-01-25,ct0001,rf0002,pc0007,sc00021,br00002,8584.4
ID_XSB0TP36NRP2,pol000010140,claim0012040,0.0,prod00008,ag00068,cob00013,rt00050,2019-08-20,ct0001,rf0002,pc0012,sc00032,br00007,12795.09
ID_IEYCIV0QPBQ4,pol000005988,claim0002923,75000.0,prod00015,ag00064,cob00034,rt00023,2018-08-22,ct0001,rf0002,pc0002,sc00055,br00002,185.0
ID_X27C15GXRA9M,pol000005887,claim0001434,80000.0,prod00015,ag00068,cob00034,rt00023,2019-06-22,ct0001,rf0002,pc0007,sc00023,br00002,19394.6
ID_KKR4WTPDH3V8,pol000009961,claim0011714,8000.0,prod00005,ag00037,cob00009,rt00032,2018-10-04,ct0003,rf0001,pc0007,sc00026,br00006,1040.24
ID_BIL6EBV7B5Y8,pol000007313,claim0006138,40000.0,prod00027,ag00226,cob00010,rt00006,2019-04-10,ct0001,rf0001,pc0007,sc00024,br00001,40000.0
ID_3XPOXL9DMMIV,pol000005797,claim0000860,1956008.5,prod00011,ag00037,cob00015,rt00018,2019-03-11,ct0001,rf0002,pc0001,sc00015,br00002,350.0
ID_XNMCSA9BKN3T,pol000005830,claim0001010,595000.0,prod00015,ag00037,cob00034,rt00023,2019-02-21,ct0001,rf0003,pc0007,sc00021,br00002,1457.6
ID_CCNAD6OFO0BM,pol000006104,claim0004015,960000.0,prod00015,ag00068,cob00034,rt00023,2021-01-29,ct0001,rf0001,pc0007,sc00021,br00002,98310.24
ID_97TTQP3QGHCA,pol000009478,claim0010829,6750000.0,prod00015,ag00064,cob00034,rt00023,2020-11-16,ct0001,rf0002,pc0007,sc00004,br00005,0.0
ID_QZUIDKQ19J14,pol000007888,claim0008095,100000.0,prod00015,ag00037,cob00010,rt00023,2020-12-18,ct0001,rf0001,pc0007,sc00024,br00001,169951.2
ID_LICWJIS1DLZX,pol000010027,claim0011807,6000.0,prod00005,ag00226,cob00009,rt00032,2018-09-04,ct0003,rf0002,pc0007,sc00023,br00008,0.0
ID_OHYW20YFOPSE,pol000006085,claim0003948,1320000.0,prod00015,ag00037,cob00034,rt00023,2021-06-11,ct0001,rf0005,pc0007,sc00025,br00002,14040.0
ID_FYENEGX3RM8Q,pol000007821,claim0007661,8631757.76,prod00015,ag00037,cob00034,rt00023,2020-08-22,ct0001,rf0001,pc0007,sc00004,br00001,11700.0
ID_QRWY8X4Q6YHW,pol000007723,claim0006994,164000.0,prod00015,ag00021,cob00034,rt00023,2018-01-05,ct0001,rf0001,pc0007,sc00021,br00001,756.88
ID_N6XKFIZAQHRE,pol000006026,claim0003330,1720000.0,prod00015,ag00037,cob00010,rt00023,2020-01-11,ct0001,rf0002,pc0007,sc00024,br00002,11725.0
ID_SSM3KFGDPOFZ,pol000009702,claim0011213,20000.0,prod00027,ag00068,cob00031,rt00006,2019-06-11,ct0003,rf0001,pc0007,sc00023,br00006,453.45
ID_5YZHQZBLSBB5,pol000006611,claim0004938,14500.0,prod00005,ag00226,cob00009,rt00032,2018-02-07,ct0003,rf0002,pc0007,sc00023,br00002,1142.12
ID_MJRDSGW1E72U,pol000005980,claim0002831,80000.0,prod00015,ag00037,cob00034,rt00023,2018-10-27,ct0001,rf0002,pc0007,sc00024,br00002,35311.15
ID_IX0PQQPP60L7,pol000009812,claim0011414,0.0,prod00015,ag00064,cob00034,rt00023,2019-11-05,ct0001,rf0003,pc0007,sc00021,br00006,3292.1
ID_MASNLOU7ZY54,pol000007897,claim0008127,65000.0,prod00015,ag00068,cob00010,rt00023,2018-11-29,ct0001,rf0002,pc0007,sc00024,br00001,10145.22
ID_PSWW187VXF3E,pol000007715,claim0011763,24700000.0,prod00015,ag00021,cob00034,rt00023,2021-08-05,ct0001,rf0001,pc0007,sc00023,br00001,0.0
ID_440Y9GKTB9DB,pol000005944,claim0002116,111000.0,prod00015,ag00226,cob00034,rt00023,2018-05-29,ct0001,rf0002,pc0007,sc00023,br00002,3016.15
ID_9JWS3HTL3QVK,pol000007577,claim0006406,300000.0,prod00021,ag00226,cob00027,rt00013,2020-10-31,ct0003,rf0002,pc0002,sc00003,br00001,15068.85
ID_FQ71HQNUIN2W,pol000009015,claim0009996,10000.0,prod00005,ag00226,cob00009,rt00032,2019-01-13,ct0003,rf0002,pc0007,sc00024,br00001,3691.5
ID_1I7CO3GOJM5B,pol000005951,claim0002294,9500.0,prod00015,ag00037,cob00034,rt00023,2018-11-10,ct0001,rf0002,pc0007,sc00023,br00002,4715.0
ID_S8J0KIGW68T4,pol000005962,claim0002615,0.0,prod00015,ag00037,cob00022,rt00025,2018-03-21,ct0001,rf0002,pc0007,sc00021,br00002,956.5
ID_T24IRMZG6J3S,pol000009761,claim0011315,1120000.0,prod00015,ag00064,cob00034,rt00023,2020-03-21,ct0001,rf0002,pc0007,sc00024,br00006,15743.5
ID_JEJGR2SDT7KN,pol000007950,claim0008509,0.0,prod00015,ag00083,cob00034,rt00024,2020-12-11,ct0001,rf0002,pc0007,sc00024,br00001,0.0
ID_WKFRYKOSQTLR,pol000008983,claim0009952,0.0,prod00028,ag00226,cob00009,rt00033,2018-04-11,ct0001,rf0002,pc0007,sc00023,br00001,201.67
ID_XIU3SB4WH354,pol000005917,claim0001662,40000.0,prod00015,ag00226,cob00034,rt00023,2018-03-08,ct0001,rf0001,pc0007,sc00022,br00002,1221.3
ID_JNAC5YS26E34,pol000006026,claim0007156,12092913.0,prod00015,ag00037,cob00034,rt00023,2020-12-14,ct0001,rf0002,pc0007,sc00023,br00002,102122.1
ID_PCXIK8YGOPKA,pol000009263,claim0010297,4500.0,prod00005,ag00037,cob00009,rt00032,2018-09-27,ct0001,rf0001,pc0007,sc00023,br00001,207.0
ID_YK0QH0SXO34M,pol000008960,claim0013517,3000.0,prod00005,ag00226,cob00010,rt00032,2018-05-12,ct0003,rf0001,pc0007,sc00023,br00001,3025.0
ID_3L9FZXQUW89I,pol000005742,claim0000726,326416.0,prod00012,ag00037,cob00016,rt00015,2018-05-18,ct0001,rf0002,pc0011,sc00048,br00002,1717.2
ID_G9IB45UTMQDV,pol000006509,claim0004794,5000.0,prod00005,ag00226,cob00009,rt00032,2018-03-28,ct0001,rf0001,pc0007,sc00029,br00002,898.2
ID_XO42V13AKYUH,pol000005580,claim0000495,140000.0,prod00027,ag00037,cob00031,rt00006,2019-12-14,ct0003,rf0001,pc0007,sc00023,br00002,19260.85
ID_WTZCH7E1G488,pol000010138,claim0012244,0.0,prod00008,ag00068,cob00013,rt00050,2018-12-07,ct0001,rf0002,pc0012,sc00032,br00007,582.22
ID_DVDIRWN14U1A,pol000009698,claim0011206,186000.0,prod00027,ag00068,cob00031,rt00006,2020-01-30,ct0001,rf0001,pc0007,sc00021,br00006,1381.58
ID_7R16TXZJM4WA,pol000007325,claim0006074,700000.0,prod00027,ag00037,cob00031,rt00006,2020-04-25,ct0001,rf0001,pc0007,sc00023,br00001,69862.03
ID_AI2APZQSJH3N,pol000006808,claim0005204,0.0,prod00028,ag00064,cob00009,rt00033,2018-06-24,ct0003,rf0002,pc0007,sc00023,br00002,0.0
ID_OHW15853R8T9,pol000006299,claim0004493,5000.0,prod00005,ag00226,cob00009,rt00032,2018-08-14,ct0003,rf0001,pc0002,sc00003,br00002,0.0
ID_3OPUS9HF3U18,pol000006562,claim0004870,0.0,prod00028,ag00037,cob00009,rt00033,2018-04-20,ct0003,rf0002,pc0007,sc00023,br00002,28.75
ID_IOLA79V3AL25,pol000009522,claim0011034,90000.0,prod00015,ag00037,cob00034,rt00023,2019-07-07,ct0001,rf0002,pc0007,sc00021,br00005,50.0
ID_8QSUYL8TR5SN,pol000006015,claim0003198,90000.0,prod00015,ag00064,cob00034,rt00023,2018-07-12,ct0001,rf0002,pc0007,sc00023,br00002,13103.0
ID_KKLAJIBRS4HU,pol000009506,claim0010776,76000.0,prod00015,ag00037,cob00034,rt00023,2018-05-20,ct0001,rf0002,pc0007,sc00004,br00005,53837.29
ID_JIJ73BL4G68E,pol000008911,claim0009864,35000.0,prod00005,ag00226,cob00009,rt00032,2018-11-10,ct0003,rf0002,pc0007,sc00021,br00001,11551.5
ID_WRMY4PEXPH9T,pol000007595,claim0006432,20000.0,prod00027,ag00226,cob00010,rt00006,2020-02-10,ct0003,rf0001,pc0007,sc00023,br00001,20000.0
ID_81T90OB6CWVH,pol000010109,claim0013846,0.0,prod00008,ag00068,cob00013,rt00050,2018-06-05,ct0001,rf0002,pc0012,sc00074,br00007,2734.67
ID_4Z725DD07OHK,pol000009964,claim0011722,7000.0,prod00005,ag00064,cob00009,rt00032,2018-06-14,ct0003,rf0001,pc0007,sc00023,br00006,801.0
ID_117CSH4ELP0H,pol000008030,claim0008656,3000.0,prod00029,ag00226,cob00010,rt00026,2018-03-16,ct0003,rf0001,pc0007,sc00024,br00001,3025.0
ID_2QQASZ83H602,pol000007496,claim0006309,860000.0,prod00027,ag00226,cob00031,rt00006,2020-08-04,ct0003,rf0002,pc0007,sc00023,br00001,54960.0
ID_2DLHHUKFXK7V,pol000010639,claim0013107,2120324310.0,prod00011,ag00044,cob00015,rt00018,2021-04-09,ct0001,rf0002,pc0007,sc00004,br00009,52564.26
