policy_number,product_code,trans_date,from_date,to_date,agent,class_of_business,client_type,renewal_frequency,branch
pol000010412,prod00005,2018-09-07 09:50:49.853,2018-07-01 00:00:00.000,2018-10-31 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000008842,prod00005,2018-09-07 10:16:12.437,2018-08-17 00:00:00.000,2018-12-16 00:00:00.000,ag00023,cob00031,ct0003,rf0001,br00001
pol000008842,prod00005,2018-09-07 10:16:12.437,2018-08-17 00:00:00.000,2018-12-16 00:00:00.000,ag00023,cob00009,ct0003,rf0001,br00001
pol000007717,prod00012,2018-09-07 10:17:35.650,2018-07-23 00:00:00.000,2018-09-30 00:00:00.000,ag00020,cob00016,ct0001,rf0002,br00001
pol000010861,prod00005,2018-09-07 10:40:00.770,2018-09-11 00:00:00.000,2019-01-10 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000010861,prod00005,2018-09-07 10:40:00.770,2018-09-11 00:00:00.000,2019-01-10 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000005881,prod00015,2018-09-07 10:46:00.243,2018-08-21 00:00:00.000,2018-09-30 00:00:00.000,ag00160,cob00034,ct0001,rf0002,br00002
pol000006436,prod00005,2018-09-07 10:47:16.870,2018-07-05 00:00:00.000,2018-09-30 00:00:00.000,ag00010,cob00009,ct0003,rf0001,br00002
pol000009275,prod00005,2018-09-07 10:50:54.690,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000009275,prod00005,2018-09-07 10:50:54.690,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000006507,prod00028,2018-09-07 10:54:36.747,2018-07-05 00:00:00.000,2018-09-30 00:00:00.000,ag00010,cob00009,ct0003,rf0001,br00002
pol000009347,prod00028,2018-09-07 11:14:20.587,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008518,prod00005,2018-09-07 11:33:51.683,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009069,prod00005,2018-09-07 11:41:45.117,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00096,cob00031,ct0003,rf0001,br00001
pol000005857,prod00015,2018-09-07 11:41:47.313,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00034,ct0001,rf0001,br00002
pol000009276,prod00005,2018-09-07 11:53:57.207,2018-09-05 00:00:00.000,2019-01-04 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000009276,prod00005,2018-09-07 11:53:57.207,2018-09-05 00:00:00.000,2019-01-04 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000006618,prod00005,2018-09-07 12:05:58.847,2018-07-01 00:00:00.000,2018-09-30 00:00:00.000,ag00010,cob00009,ct0003,rf0003,br00002
pol000006618,prod00005,2018-09-07 12:05:58.847,2018-07-01 00:00:00.000,2018-09-30 00:00:00.000,ag00010,cob00031,ct0003,rf0003,br00002
pol000006663,prod00028,2018-09-07 12:13:45.237,2018-07-01 00:00:00.000,2018-09-30 00:00:00.000,ag00010,cob00009,ct0003,rf0003,br00002
pol000006902,prod00005,2018-09-07 12:20:22.960,2018-08-01 00:00:00.000,2018-11-30 00:00:00.000,ag00009,cob00031,ct0003,rf0001,br00002
pol000006902,prod00005,2018-09-07 12:20:22.960,2018-08-01 00:00:00.000,2018-11-30 00:00:00.000,ag00009,cob00009,ct0003,rf0001,br00002
pol000008760,prod00005,2018-09-07 12:25:59.730,2018-08-01 00:00:00.000,2018-11-30 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008760,prod00005,2018-09-07 12:25:59.730,2018-08-01 00:00:00.000,2018-11-30 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009885,prod00005,2018-09-07 12:37:03.090,2018-09-05 00:00:00.000,2019-01-01 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000009885,prod00005,2018-09-07 12:37:03.090,2018-09-05 00:00:00.000,2019-01-01 00:00:00.000,ag00033,cob00009,ct0003,rf0001,br00006
pol000007754,prod00015,2018-09-07 15:16:07.163,2018-08-01 00:00:00.000,2018-11-30 00:00:00.000,ag00146,cob00034,ct0001,rf0001,br00001
pol000010964,prod00005,2018-09-07 15:45:57.380,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00211,cob00031,ct0003,rf0001,br00001
pol000010964,prod00005,2018-09-07 15:45:57.380,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00211,cob00009,ct0003,rf0001,br00001
pol000009060,prod00005,2018-09-07 15:50:03.860,2018-08-01 00:00:00.000,2019-01-31 00:00:00.000,ag00086,cob00031,ct0001,rf0004,br00001
pol000009060,prod00005,2018-09-07 15:50:03.860,2018-08-01 00:00:00.000,2019-01-31 00:00:00.000,ag00086,cob00009,ct0001,rf0004,br00001
pol000010939,prod00028,2018-09-07 15:54:10.850,2018-08-01 00:00:00.000,2019-01-31 00:00:00.000,ag00086,cob00009,ct0001,rf0004,br00001
pol000010053,prod00005,2018-09-07 15:56:12.763,2018-08-28 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00006
pol000010053,prod00005,2018-09-07 15:56:12.763,2018-08-28 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00006
pol000006717,prod00005,2018-09-07 16:03:06.813,2018-08-01 00:00:00.000,2019-03-31 00:00:00.000,ag00050,cob00009,ct0003,rf0001,br00002
pol000006717,prod00005,2018-09-07 16:03:06.813,2018-08-01 00:00:00.000,2019-03-31 00:00:00.000,ag00050,cob00031,ct0003,rf0001,br00002
pol000005849,prod00015,2018-09-07 16:52:02.417,2018-09-01 00:00:00.000,2019-08-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000008419,prod00005,2018-09-08 10:38:50.833,2018-09-15 00:00:00.000,2019-05-14 00:00:00.000,ag00226,cob00031,ct0003,rf0004,br00001
pol000008419,prod00005,2018-09-08 10:38:50.833,2018-09-15 00:00:00.000,2019-05-14 00:00:00.000,ag00226,cob00009,ct0003,rf0004,br00001
pol000009715,prod00005,2018-09-08 10:48:44.890,2018-09-16 00:00:00.000,2019-01-15 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00005
pol000009715,prod00005,2018-09-08 10:48:44.890,2018-09-16 00:00:00.000,2019-01-15 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00005
pol000006302,prod00005,2018-09-10 08:24:40.067,2018-09-08 00:00:00.000,2019-01-07 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000006302,prod00005,2018-09-10 08:24:40.067,2018-09-08 00:00:00.000,2019-01-07 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000009916,prod00005,2018-09-10 08:28:47.970,2018-08-31 00:00:00.000,2019-01-03 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00006
pol000009916,prod00005,2018-09-10 08:28:47.970,2018-08-31 00:00:00.000,2019-01-03 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00006
pol000005944,prod00015,2018-09-10 08:48:58.730,2018-08-17 00:00:00.000,2018-10-31 00:00:00.000,ag00005,cob00034,ct0001,rf0002,br00002
pol000009278,prod00005,2018-09-10 09:20:16.783,2018-08-09 00:00:00.000,2018-12-08 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009278,prod00005,2018-09-10 09:20:16.783,2018-08-09 00:00:00.000,2018-12-08 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000010956,prod00028,2018-09-10 09:24:12.800,2018-08-09 00:00:00.000,2018-12-08 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000006317,prod00005,2018-09-10 09:27:38.907,2018-07-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00009,ct0003,rf0001,br00002
pol000006317,prod00005,2018-09-10 09:27:38.907,2018-07-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00031,ct0003,rf0001,br00002
pol000010518,prod00005,2018-09-10 09:43:51.627,2018-07-01 00:00:00.000,2018-10-31 00:00:00.000,ag00043,cob00031,ct0003,rf0001,br00007
pol000010518,prod00005,2018-09-10 09:43:51.627,2018-07-01 00:00:00.000,2018-10-31 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000010519,prod00028,2018-09-10 09:51:40.483,2018-07-01 00:00:00.000,2018-10-31 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000007748,prod00028,2018-09-10 10:02:56.310,2018-07-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00009,ct0003,rf0004,br00002
pol000005951,prod00015,2018-09-10 10:12:07.873,2018-05-10 00:00:00.000,2018-05-11 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000008351,prod00005,2018-09-10 10:42:09.410,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00017,cob00031,ct0003,rf0001,br00001
pol000008351,prod00005,2018-09-10 10:42:09.410,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00017,cob00009,ct0003,rf0001,br00001
pol000009279,prod00005,2018-09-10 10:46:36.433,2018-09-07 00:00:00.000,2019-09-06 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000009279,prod00005,2018-09-10 10:46:36.433,2018-09-07 00:00:00.000,2019-09-06 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000009247,prod00009,2018-09-10 10:52:08.650,2018-08-01 00:00:00.000,2019-02-28 00:00:00.000,ag00226,cob00013,ct0001,rf0002,br00001
pol000009282,prod00028,2018-09-10 11:02:48.900,2018-09-07 00:00:00.000,2019-09-06 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000009808,prod00015,2018-09-10 11:11:53.507,2018-07-24 00:00:00.000,2019-07-23 00:00:00.000,ag00079,cob00034,ct0001,rf0002,br00006
pol000008460,prod00005,2018-09-10 12:15:19.513,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000008460,prod00005,2018-09-10 12:15:19.513,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000005723,prod00012,2018-09-10 12:29:41.793,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00016,ct0001,rf0001,br00002
pol000009843,prod00005,2018-09-10 12:40:20.463,2018-08-19 00:00:00.000,2018-12-18 00:00:00.000,ag00122,cob00031,ct0003,rf0001,br00006
pol000009843,prod00005,2018-09-10 12:40:20.463,2018-08-19 00:00:00.000,2018-12-18 00:00:00.000,ag00122,cob00009,ct0003,rf0001,br00006
pol000007856,prod00015,2018-09-10 12:45:14.640,2018-07-26 00:00:00.000,2018-11-09 00:00:00.000,ag00001,cob00034,ct0001,rf0001,br00001
pol000007856,prod00015,2018-09-10 12:45:14.640,2018-07-26 00:00:00.000,2018-11-09 00:00:00.000,ag00001,cob00022,ct0001,rf0001,br00001
pol000009283,prod00005,2018-09-10 13:28:57.603,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000009283,prod00005,2018-09-10 13:28:57.603,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000007683,prod00009,2018-09-10 14:22:29.623,2018-08-01 00:00:00.000,2018-12-31 00:00:00.000,ag00226,cob00013,ct0001,rf0002,br00001
pol000009122,prod00005,2018-09-10 14:29:08.057,2018-09-10 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009122,prod00005,2018-09-10 14:29:08.057,2018-09-10 00:00:00.000,2019-01-31 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000007832,prod00015,2018-09-10 14:32:08.327,2018-10-01 00:00:00.000,2019-05-05 00:00:00.000,ag00023,cob00034,ct0001,rf0004,br00001
pol000006159,prod00018,2018-09-10 15:22:24.793,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00023,ct0001,rf0001,br00002
pol000006638,prod00005,2018-09-10 15:31:04.233,2018-07-20 00:00:00.000,2019-01-31 00:00:00.000,ag00050,cob00009,ct0003,rf0002,br00002
pol000006638,prod00005,2018-09-10 15:38:00.880,2018-07-20 00:00:00.000,2019-01-31 00:00:00.000,ag00050,cob00009,ct0003,rf0002,br00002
pol000005854,prod00015,2018-09-10 16:10:00.170,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00034,ct0001,rf0001,br00002
pol000005854,prod00015,2018-09-10 16:10:00.170,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00010,cob00022,ct0001,rf0001,br00002
pol000005679,prod00021,2018-09-10 16:33:03.340,2018-09-01 00:00:00.000,2019-02-28 00:00:00.000,ag00004,cob00026,ct0003,rf0004,br00002
pol000005679,prod00021,2018-09-10 16:33:03.340,2018-09-01 00:00:00.000,2019-02-28 00:00:00.000,ag00004,cob00027,ct0003,rf0004,br00002
pol000007744,prod00005,2018-09-10 17:01:56.557,2018-09-09 00:00:00.000,2019-01-08 00:00:00.000,ag00004,cob00009,ct0003,rf0001,br00002
pol000007744,prod00005,2018-09-10 17:01:56.557,2018-09-09 00:00:00.000,2019-01-08 00:00:00.000,ag00004,cob00031,ct0003,rf0001,br00002
pol000010393,prod00005,2018-09-10 17:21:05.770,2018-07-18 00:00:00.000,2019-07-17 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000010393,prod00005,2018-09-10 17:21:05.770,2018-07-18 00:00:00.000,2019-07-17 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000006596,prod00005,2018-09-11 08:36:25.670,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00050,cob00031,ct0003,rf0001,br00002
pol000006596,prod00005,2018-09-11 08:36:25.670,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00050,cob00009,ct0003,rf0001,br00002
pol000006619,prod00005,2018-09-11 08:58:00.420,2018-09-10 00:00:00.000,2018-11-30 00:00:00.000,ag00050,cob00009,ct0003,rf0001,br00002
pol000006619,prod00005,2018-09-11 08:58:00.420,2018-09-10 00:00:00.000,2018-11-30 00:00:00.000,ag00050,cob00031,ct0003,rf0001,br00002
pol000007627,prod00021,2018-09-11 09:01:20.010,2018-09-11 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00027,ct0003,rf0001,br00001
pol000007627,prod00021,2018-09-11 09:01:20.010,2018-09-11 00:00:00.000,2019-01-09 00:00:00.000,ag00226,cob00026,ct0003,rf0001,br00001
pol000009879,prod00005,2018-09-11 09:17:54.850,2018-09-03 00:00:00.000,2019-01-02 00:00:00.000,ag00033,cob00031,ct0003,rf0001,br00006
pol000009879,prod00005,2018-09-11 09:17:54.850,2018-09-03 00:00:00.000,2019-01-02 00:00:00.000,ag00033,cob00009,ct0003,rf0001,br00006
pol000008354,prod00005,2018-09-11 09:33:31.127,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00007,cob00031,ct0003,rf0001,br00002
pol000008354,prod00005,2018-09-11 09:33:31.127,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00007,cob00009,ct0003,rf0001,br00002
pol000009209,prod00005,2018-09-11 10:08:06.080,2018-10-23 00:00:00.000,2019-02-28 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000009209,prod00005,2018-09-11 10:08:06.080,2018-10-23 00:00:00.000,2019-02-28 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000011003,prod00028,2018-09-11 10:13:15.783,2018-08-01 00:00:00.000,2019-07-31 00:00:00.000,ag00077,cob00009,ct0003,rf0002,br00005
pol000006889,prod00005,2018-09-11 10:13:49.673,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000006889,prod00005,2018-09-11 10:13:49.673,2018-09-10 00:00:00.000,2019-01-09 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000006462,prod00005,2018-09-11 10:18:19.520,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00009,ct0003,rf0001,br00002
pol000006462,prod00005,2018-09-11 10:18:19.520,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00031,ct0003,rf0001,br00002
pol000006309,prod00005,2018-09-11 10:26:01.743,2018-09-05 00:00:00.000,2019-01-04 00:00:00.000,ag00004,cob00031,ct0003,rf0001,br00002
pol000006309,prod00005,2018-09-11 10:26:01.743,2018-09-05 00:00:00.000,2019-01-04 00:00:00.000,ag00004,cob00009,ct0003,rf0001,br00002
pol000006787,prod00005,2018-09-11 10:49:40.690,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00009,ct0003,rf0001,br00002
pol000006787,prod00005,2018-09-11 10:49:40.690,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00004,cob00031,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:13:46.860,2018-01-12 00:00:00.000,2018-01-31 00:00:00.000,ag00006,cob00009,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:13:46.860,2018-01-12 00:00:00.000,2018-01-31 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:26:57.443,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:26:57.443,2018-02-01 00:00:00.000,2018-05-31 00:00:00.000,ag00006,cob00009,ct0003,rf0001,br00002
pol000006903,prod00005,2018-09-11 14:33:55.263,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00008,cob00009,ct0003,rf0001,br00002
pol000006903,prod00005,2018-09-11 14:33:55.263,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00008,cob00031,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:34:15.917,2018-06-01 00:00:00.000,2018-09-30 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:34:15.917,2018-06-01 00:00:00.000,2018-09-30 00:00:00.000,ag00006,cob00009,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:43:15.807,2018-08-20 00:00:00.000,2018-09-30 00:00:00.000,ag00006,cob00009,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 14:43:15.807,2018-08-20 00:00:00.000,2018-09-30 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000006810,prod00005,2018-09-11 14:52:40.040,2018-09-02 00:00:00.000,2019-01-01 00:00:00.000,ag00009,cob00009,ct0003,rf0001,br00002
pol000006810,prod00005,2018-09-11 14:52:40.040,2018-09-02 00:00:00.000,2019-01-01 00:00:00.000,ag00009,cob00031,ct0003,rf0001,br00002
pol000009350,prod00005,2018-09-11 14:55:33.813,2018-09-03 00:00:00.000,2019-09-02 00:00:00.000,ag00226,cob00031,ct0003,rf0002,br00001
pol000009350,prod00005,2018-09-11 14:55:33.813,2018-09-03 00:00:00.000,2019-09-02 00:00:00.000,ag00226,cob00009,ct0003,rf0002,br00001
pol000006242,prod00005,2018-09-11 15:00:49.507,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00006,cob00009,ct0003,rf0001,br00002
pol000006242,prod00005,2018-09-11 15:00:49.507,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00006,cob00031,ct0003,rf0001,br00002
pol000009133,prod00005,2018-09-11 15:11:03.630,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00023,cob00031,ct0003,rf0001,br00001
pol000009133,prod00005,2018-09-11 15:11:03.630,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00023,cob00009,ct0003,rf0001,br00001
pol000009134,prod00028,2018-09-11 15:16:51.733,2018-09-07 00:00:00.000,2019-01-06 00:00:00.000,ag00023,cob00009,ct0003,rf0001,br00001
pol000009611,prod00005,2018-09-11 15:22:23.123,2018-08-24 00:00:00.000,2019-07-01 00:00:00.000,ag00029,cob00009,ct0001,rf0002,br00005
pol000009611,prod00005,2018-09-11 15:22:23.123,2018-08-24 00:00:00.000,2019-07-01 00:00:00.000,ag00029,cob00031,ct0001,rf0002,br00005
pol000008890,prod00005,2018-09-11 15:26:30.973,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00066,cob00009,ct0003,rf0001,br00001
pol000008890,prod00005,2018-09-11 15:26:30.973,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00066,cob00031,ct0003,rf0001,br00001
pol000009612,prod00028,2018-09-11 15:32:02.190,2018-08-24 00:00:00.000,2019-07-01 00:00:00.000,ag00029,cob00009,ct0001,rf0002,br00005
pol000009719,prod00005,2018-09-11 16:11:51.230,2018-12-20 00:00:00.000,2019-08-19 00:00:00.000,ag00029,cob00031,ct0001,rf0002,br00005
pol000009719,prod00005,2018-09-11 16:11:51.230,2018-12-20 00:00:00.000,2019-08-19 00:00:00.000,ag00029,cob00009,ct0001,rf0002,br00005
pol000006555,prod00005,2018-09-11 16:20:20.083,2018-08-11 00:00:00.000,2018-09-30 00:00:00.000,ag00007,cob00009,ct0003,rf0001,br00002
pol000010373,prod00005,2018-09-11 16:22:11.530,2018-06-01 00:00:00.000,2018-09-30 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000010373,prod00005,2018-09-11 16:22:11.530,2018-06-01 00:00:00.000,2018-09-30 00:00:00.000,ag00043,cob00031,ct0003,rf0001,br00007
pol000006793,prod00005,2018-09-11 16:30:34.703,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00009,ct0003,rf0001,br00002
pol000006793,prod00005,2018-09-11 16:30:34.703,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00031,ct0003,rf0001,br00002
pol000011060,prod00028,2018-09-11 16:33:09.030,2018-06-01 00:00:00.000,2018-09-30 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000006285,prod00005,2018-09-11 16:40:53.503,2018-09-03 00:00:00.000,2019-01-02 00:00:00.000,ag00046,cob00031,ct0003,rf0001,br00002
pol000006285,prod00005,2018-09-11 16:40:53.503,2018-09-03 00:00:00.000,2019-01-02 00:00:00.000,ag00046,cob00009,ct0003,rf0001,br00002
pol000007710,prod00015,2018-09-11 16:57:55.030,2018-08-24 00:00:00.000,2018-10-31 00:00:00.000,ag00023,cob00034,ct0001,rf0001,br00001
pol000006026,prod00015,2018-09-11 18:00:22.380,2018-08-21 00:00:00.000,2019-03-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000006026,prod00015,2018-09-11 18:09:36.523,2018-09-05 00:00:00.000,2019-03-31 00:00:00.000,ag00004,cob00034,ct0001,rf0002,br00002
pol000006890,prod00005,2018-09-11 18:42:52.420,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000006890,prod00005,2018-09-11 18:42:52.420,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000006891,prod00005,2018-09-11 19:02:59.987,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00011,cob00031,ct0003,rf0001,br00002
pol000006891,prod00005,2018-09-11 19:02:59.987,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00011,cob00009,ct0003,rf0001,br00002
pol000007745,prod00005,2018-09-12 07:27:12.713,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00009,ct0001,rf0001,br00002
pol000007745,prod00005,2018-09-12 07:27:12.713,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00031,ct0001,rf0001,br00002
pol000008409,prod00005,2018-09-12 07:58:50.693,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00031,ct0003,rf0001,br00002
pol000008409,prod00005,2018-09-12 07:58:50.693,2018-09-01 00:00:00.000,2018-12-31 00:00:00.000,ag00005,cob00009,ct0003,rf0001,br00002
pol000011086,prod00005,2018-09-12 09:49:56.530,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00031,ct0003,rf0001,br00007
pol000011086,prod00005,2018-09-12 09:49:56.530,2018-02-01 00:00:00.000,2019-01-31 00:00:00.000,ag00043,cob00009,ct0003,rf0001,br00007
pol000010520,prod00005,2018-09-12 10:04:29.367,2017-10-17 00:00:00.000,2018-10-16 00:00:00.000,ag00043,cob00009,ct0003,rf0002,br00007
pol000010520,prod00005,2018-09-12 10:04:29.367,2017-10-17 00:00:00.000,2018-10-16 00:00:00.000,ag00043,cob00031,ct0003,rf0002,br00007
pol000008258,prod00005,2018-09-12 10:22:26.337,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00023,cob00031,ct0003,rf0001,br00001
pol000008258,prod00005,2018-09-12 10:22:26.337,2018-10-01 00:00:00.000,2019-01-31 00:00:00.000,ag00023,cob00009,ct0003,rf0001,br00001
pol000010868,prod00005,2018-09-12 10:24:05.713,2018-09-11 00:00:00.000,2019-01-10 00:00:00.000,ag00226,cob00031,ct0003,rf0001,br00001
pol000010868,prod00005,2018-09-12 10:24:05.713,2018-09-11 00:00:00.000,2019-01-10 00:00:00.000,ag00226,cob00009,ct0003,rf0001,br00001
pol000006510,prod00005,2018-09-12 10:41:01.690,2018-08-12 00:00:00.000,2018-09-30 00:00:00.000,ag00005,cob00009,ct0003,rf0001,br00002
